
#################################################################
Log started at 2025-06-16_16-27-12.465813 
#################################################################
IMU initialized succesfully
PPS initialized succesfully
Stream initialized successfully
Stream synced
Acceleration: X=0.377544, Y=0.090683, Z=9.781774 m/s^2 Time of Week: 4.432000, Week Number: 0
Acceleration: X=0.392493, Y=0.089748, Z=9.792963 m/s^2 Time of Week: 116845.757166, Week Number: 2371
Acceleration: X=0.393561, Y=0.086688, Z=9.800386 m/s^2 Time of Week: 116845.760166, Week Number: 2371
Acceleration: X=0.392272, Y=0.089391, Z=9.800971 m/s^2 Time of Week: 116845.763166, Week Number: 2371
Acceleration: X=0.399235, Y=0.088122, Z=9.801977 m/s^2 Time of Week: 116845.766166, Week Number: 2371
Acceleration: X=0.401728, Y=0.087599, Z=9.798325 m/s^2 Time of Week: 116845.769166, Week Number: 2371
Acceleration: X=0.404346, Y=0.090260, Z=9.798753 m/s^2 Time of Week: 116845.772166, Week Number: 2371
Acceleration: X=0.406810, Y=0.083825, Z=9.792023 m/s^2 Time of Week: 116845.775166, Week Number: 2371
Acceleration: X=0.408993, Y=0.083953, Z=9.800140 m/s^2 Time of Week: 116845.778166, Week Number: 2371
Acceleration: X=0.406523, Y=0.085270, Z=9.802557 m/s^2 Time of Week: 116845.781166, Week Number: 2371
Acceleration: X=0.402340, Y=0.080332, Z=9.812909 m/s^2 Time of Week: 116845.784166, Week Number: 2371
Acceleration: X=0.410884, Y=0.079450, Z=9.806857 m/s^2 Time of Week: 116845.787166, Week Number: 2371
Acceleration: X=0.406852, Y=0.080808, Z=9.810674 m/s^2 Time of Week: 116845.790166, Week Number: 2371
Acceleration: X=0.415696, Y=0.079107, Z=9.802659 m/s^2 Time of Week: 116845.793166, Week Number: 2371
Acceleration: X=0.405751, Y=0.082872, Z=9.802210 m/s^2 Time of Week: 116845.796166, Week Number: 2371
Acceleration: X=0.407591, Y=0.081290, Z=9.791100 m/s^2 Time of Week: 116845.799166, Week Number: 2371
Acceleration: X=0.405428, Y=0.081710, Z=9.789318 m/s^2 Time of Week: 116845.802166, Week Number: 2371
Acceleration: X=0.410163, Y=0.081083, Z=9.791701 m/s^2 Time of Week: 116845.805166, Week Number: 2371
Acceleration: X=0.400773, Y=0.080633, Z=9.799131 m/s^2 Time of Week: 116845.808166, Week Number: 2371
Acceleration: X=0.395497, Y=0.087197, Z=9.795476 m/s^2 Time of Week: 116845.811166, Week Number: 2371
Acceleration: X=0.387754, Y=0.084172, Z=9.795044 m/s^2 Time of Week: 116845.814166, Week Number: 2371
Acceleration: X=0.391772, Y=0.087828, Z=9.789968 m/s^2 Time of Week: 116845.817166, Week Number: 2371
Acceleration: X=0.386931, Y=0.088073, Z=9.784896 m/s^2 Time of Week: 116845.820166, Week Number: 2371
Acceleration: X=0.383014, Y=0.088407, Z=9.787572 m/s^2 Time of Week: 116845.823166, Week Number: 2371
Acceleration: X=0.382775, Y=0.089834, Z=9.784333 m/s^2 Time of Week: 116845.826166, Week Number: 2371
Acceleration: X=0.385965, Y=0.091159, Z=9.789953 m/s^2 Time of Week: 116845.829166, Week Number: 2371
Acceleration: X=0.379394, Y=0.088653, Z=9.791743 m/s^2 Time of Week: 116845.832166, Week Number: 2371
Acceleration: X=0.382914, Y=0.084383, Z=9.792176 m/s^2 Time of Week: 116845.835166, Week Number: 2371
Acceleration: X=0.383235, Y=0.087391, Z=9.796271 m/s^2 Time of Week: 116845.838166, Week Number: 2371
Acceleration: X=0.379480, Y=0.089213, Z=9.789680 m/s^2 Time of Week: 116845.841166, Week Number: 2371
Acceleration: X=0.386258, Y=0.087970, Z=9.793906 m/s^2 Time of Week: 116845.844166, Week Number: 2371
Acceleration: X=0.393476, Y=0.085049, Z=9.793823 m/s^2 Time of Week: 116845.847166, Week Number: 2371
Acceleration: X=0.397933, Y=0.084606, Z=9.793670 m/s^2 Time of Week: 116845.850166, Week Number: 2371
Acceleration: X=0.395765, Y=0.085598, Z=9.795846 m/s^2 Time of Week: 116845.853166, Week Number: 2371
Acceleration: X=0.399160, Y=0.086873, Z=9.793816 m/s^2 Time of Week: 116845.856166, Week Number: 2371
Acceleration: X=0.401344, Y=0.081954, Z=9.800531 m/s^2 Time of Week: 116845.859166, Week Number: 2371
Acceleration: X=0.406476, Y=0.083445, Z=9.803817 m/s^2 Time of Week: 116845.862166, Week Number: 2371
Acceleration: X=0.405198, Y=0.083411, Z=9.806241 m/s^2 Time of Week: 116845.865166, Week Number: 2371
Acceleration: X=0.402208, Y=0.079109, Z=9.804643 m/s^2 Time of Week: 116845.868166, Week Number: 2371
Acceleration: X=0.407661, Y=0.083324, Z=9.808243 m/s^2 Time of Week: 116845.871166, Week Number: 2371
Acceleration: X=0.399166, Y=0.082745, Z=9.811124 m/s^2 Time of Week: 116845.874166, Week Number: 2371
Acceleration: X=0.404150, Y=0.086288, Z=9.803358 m/s^2 Time of Week: 116845.877166, Week Number: 2371
Acceleration: X=0.411150, Y=0.089748, Z=9.806087 m/s^2 Time of Week: 116845.880166, Week Number: 2371
Acceleration: X=0.410382, Y=0.086315, Z=9.804222 m/s^2 Time of Week: 116845.883166, Week Number: 2371
Acceleration: X=0.409249, Y=0.083991, Z=9.806445 m/s^2 Time of Week: 116845.886166, Week Number: 2371
Acceleration: X=0.408622, Y=0.085755, Z=9.799989 m/s^2 Time of Week: 116845.889166, Week Number: 2371
Acceleration: X=0.412882, Y=0.080901, Z=9.801469 m/s^2 Time of Week: 116845.892166, Week Number: 2371
Acceleration: X=0.414902, Y=0.083030, Z=9.803378 m/s^2 Time of Week: 116845.895166, Week Number: 2371
Acceleration: X=0.409483, Y=0.079324, Z=9.796641 m/s^2 Time of Week: 116845.898166, Week Number: 2371
Acceleration: X=0.405225, Y=0.072685, Z=9.792862 m/s^2 Time of Week: 116845.901166, Week Number: 2371
Acceleration: X=0.403067, Y=0.080287, Z=9.806403 m/s^2 Time of Week: 116845.904166, Week Number: 2371
Acceleration: X=0.407844, Y=0.083836, Z=9.803179 m/s^2 Time of Week: 116845.907166, Week Number: 2371
Acceleration: X=0.401653, Y=0.081010, Z=9.808864 m/s^2 Time of Week: 116845.910166, Week Number: 2371
Acceleration: X=0.398252, Y=0.084874, Z=9.809231 m/s^2 Time of Week: 116845.913166, Week Number: 2371
Acceleration: X=0.395431, Y=0.085312, Z=9.807295 m/s^2 Time of Week: 116845.916166, Week Number: 2371
Acceleration: X=0.404598, Y=0.081356, Z=9.804242 m/s^2 Time of Week: 116845.919166, Week Number: 2371
Acceleration: X=0.402494, Y=0.087298, Z=9.798315 m/s^2 Time of Week: 116845.922166, Week Number: 2371
Acceleration: X=0.393507, Y=0.081298, Z=9.786874 m/s^2 Time of Week: 116845.925166, Week Number: 2371
Acceleration: X=0.392423, Y=0.085320, Z=9.791278 m/s^2 Time of Week: 116845.928166, Week Number: 2371
Acceleration: X=0.390650, Y=0.083429, Z=9.805567 m/s^2 Time of Week: 116845.931166, Week Number: 2371
Acceleration: X=0.394618, Y=0.084765, Z=9.797436 m/s^2 Time of Week: 116845.934166, Week Number: 2371
Acceleration: X=0.392207, Y=0.082215, Z=9.800349 m/s^2 Time of Week: 116845.937166, Week Number: 2371
Acceleration: X=0.395924, Y=0.080350, Z=9.785429 m/s^2 Time of Week: 116845.940166, Week Number: 2371
Acceleration: X=0.396491, Y=0.082306, Z=9.785444 m/s^2 Time of Week: 116845.943166, Week Number: 2371
Acceleration: X=0.401954, Y=0.082143, Z=9.802527 m/s^2 Time of Week: 116845.946166, Week Number: 2371
Acceleration: X=0.399340, Y=0.080110, Z=9.806949 m/s^2 Time of Week: 116845.949166, Week Number: 2371
Acceleration: X=0.394311, Y=0.079530, Z=9.810509 m/s^2 Time of Week: 116845.952166, Week Number: 2371
Acceleration: X=0.396257, Y=0.080105, Z=9.799009 m/s^2 Time of Week: 116845.955166, Week Number: 2371
Acceleration: X=0.391973, Y=0.086465, Z=9.797764 m/s^2 Time of Week: 116845.958166, Week Number: 2371
Acceleration: X=0.379835, Y=0.086056, Z=9.782818 m/s^2 Time of Week: 116845.961166, Week Number: 2371
Acceleration: X=0.380068, Y=0.086739, Z=9.782467 m/s^2 Time of Week: 116845.964166, Week Number: 2371
Acceleration: X=0.388074, Y=0.091240, Z=9.806168 m/s^2 Time of Week: 116845.967166, Week Number: 2371
Acceleration: X=0.390701, Y=0.087551, Z=9.800083 m/s^2 Time of Week: 116845.970166, Week Number: 2371
Acceleration: X=0.389583, Y=0.086990, Z=9.796752 m/s^2 Time of Week: 116845.973166, Week Number: 2371
Acceleration: X=0.386403, Y=0.097263, Z=9.800351 m/s^2 Time of Week: 116845.976166, Week Number: 2371
Acceleration: X=0.389350, Y=0.091438, Z=9.791023 m/s^2 Time of Week: 116845.979166, Week Number: 2371
Acceleration: X=0.392220, Y=0.085164, Z=9.803857 m/s^2 Time of Week: 116845.982166, Week Number: 2371
Acceleration: X=0.399562, Y=0.093552, Z=9.814278 m/s^2 Time of Week: 116845.985166, Week Number: 2371
Acceleration: X=0.410829, Y=0.090874, Z=9.811864 m/s^2 Time of Week: 116845.988166, Week Number: 2371
Acceleration: X=0.407025, Y=0.080794, Z=9.805891 m/s^2 Time of Week: 116845.991166, Week Number: 2371
Acceleration: X=0.405159, Y=0.091074, Z=9.808000 m/s^2 Time of Week: 116845.994166, Week Number: 2371
Acceleration: X=0.408042, Y=0.088407, Z=9.806241 m/s^2 Time of Week: 116845.997166, Week Number: 2371
Acceleration: X=0.406177, Y=0.085073, Z=9.805619 m/s^2 Time of Week: 116846.000167, Week Number: 2371
Acceleration: X=0.406622, Y=0.083442, Z=9.804396 m/s^2 Time of Week: 116846.003167, Week Number: 2371
Acceleration: X=0.413689, Y=0.082949, Z=9.789400 m/s^2 Time of Week: 116846.006167, Week Number: 2371
Acceleration: X=0.404701, Y=0.076455, Z=9.802156 m/s^2 Time of Week: 116846.009167, Week Number: 2371
Acceleration: X=0.401108, Y=0.083267, Z=9.810972 m/s^2 Time of Week: 116846.012167, Week Number: 2371
Acceleration: X=0.404761, Y=0.079830, Z=9.799325 m/s^2 Time of Week: 116846.015167, Week Number: 2371
Acceleration: X=0.397180, Y=0.080673, Z=9.820046 m/s^2 Time of Week: 116846.018167, Week Number: 2371
Acceleration: X=0.406338, Y=0.083398, Z=9.835036 m/s^2 Time of Week: 116846.021167, Week Number: 2371
Acceleration: X=0.409903, Y=0.080792, Z=9.803837 m/s^2 Time of Week: 116846.024167, Week Number: 2371
Acceleration: X=0.412157, Y=0.080279, Z=9.799825 m/s^2 Time of Week: 116846.027167, Week Number: 2371
Acceleration: X=0.408403, Y=0.085517, Z=9.819301 m/s^2 Time of Week: 116846.030167, Week Number: 2371
Acceleration: X=0.402656, Y=0.086329, Z=9.810767 m/s^2 Time of Week: 116846.033167, Week Number: 2371
Acceleration: X=0.406491, Y=0.090225, Z=9.808004 m/s^2 Time of Week: 116846.036167, Week Number: 2371
Acceleration: X=0.407940, Y=0.090286, Z=9.801165 m/s^2 Time of Week: 116846.039167, Week Number: 2371
Acceleration: X=0.405020, Y=0.087562, Z=9.796915 m/s^2 Time of Week: 116846.042167, Week Number: 2371
Acceleration: X=0.399107, Y=0.084661, Z=9.778048 m/s^2 Time of Week: 116846.045167, Week Number: 2371
Acceleration: X=0.393020, Y=0.082903, Z=9.789006 m/s^2 Time of Week: 116846.048167, Week Number: 2371
Acceleration: X=0.396644, Y=0.076923, Z=9.802704 m/s^2 Time of Week: 116846.051167, Week Number: 2371
Acceleration: X=0.385471, Y=0.082695, Z=9.798575 m/s^2 Time of Week: 116846.054167, Week Number: 2371
Acceleration: X=0.385682, Y=0.084339, Z=9.791234 m/s^2 Time of Week: 116846.057167, Week Number: 2371
Acceleration: X=0.389178, Y=0.086327, Z=9.796533 m/s^2 Time of Week: 116846.060167, Week Number: 2371
Acceleration: X=0.385553, Y=0.076221, Z=9.789722 m/s^2 Time of Week: 116846.063167, Week Number: 2371
Acceleration: X=0.386229, Y=0.083367, Z=9.773583 m/s^2 Time of Week: 116846.066167, Week Number: 2371
Acceleration: X=0.382798, Y=0.080874, Z=9.782020 m/s^2 Time of Week: 116846.069167, Week Number: 2371
Acceleration: X=0.384838, Y=0.087375, Z=9.788991 m/s^2 Time of Week: 116846.072167, Week Number: 2371
Acceleration: X=0.384424, Y=0.089295, Z=9.779882 m/s^2 Time of Week: 116846.075167, Week Number: 2371
Acceleration: X=0.379563, Y=0.089391, Z=9.768935 m/s^2 Time of Week: 116846.078167, Week Number: 2371
Acceleration: X=0.382350, Y=0.085060, Z=9.779443 m/s^2 Time of Week: 116846.081167, Week Number: 2371
Acceleration: X=0.378248, Y=0.095822, Z=9.795141 m/s^2 Time of Week: 116846.084167, Week Number: 2371
Acceleration: X=0.374678, Y=0.081679, Z=9.794449 m/s^2 Time of Week: 116846.087167, Week Number: 2371
Acceleration: X=0.377595, Y=0.083827, Z=9.796475 m/s^2 Time of Week: 116846.090167, Week Number: 2371
Acceleration: X=0.380043, Y=0.089195, Z=9.808025 m/s^2 Time of Week: 116846.093167, Week Number: 2371
Acceleration: X=0.384460, Y=0.090113, Z=9.788957 m/s^2 Time of Week: 116846.096167, Week Number: 2371
Acceleration: X=0.391925, Y=0.097708, Z=9.798812 m/s^2 Time of Week: 116846.099167, Week Number: 2371
Acceleration: X=0.402644, Y=0.089934, Z=9.803913 m/s^2 Time of Week: 116846.102167, Week Number: 2371
Acceleration: X=0.403094, Y=0.092396, Z=9.798031 m/s^2 Time of Week: 116846.105167, Week Number: 2371
Acceleration: X=0.410212, Y=0.089408, Z=9.802658 m/s^2 Time of Week: 116846.108167, Week Number: 2371
Acceleration: X=0.408012, Y=0.085258, Z=9.811648 m/s^2 Time of Week: 116846.111167, Week Number: 2371
Acceleration: X=0.414451, Y=0.082668, Z=9.814320 m/s^2 Time of Week: 116846.114167, Week Number: 2371
Acceleration: X=0.422272, Y=0.077848, Z=9.797458 m/s^2 Time of Week: 116846.117167, Week Number: 2371
Acceleration: X=0.419881, Y=0.078579, Z=9.805269 m/s^2 Time of Week: 116846.120167, Week Number: 2371
Acceleration: X=0.422615, Y=0.073660, Z=9.812852 m/s^2 Time of Week: 116846.123167, Week Number: 2371
Acceleration: X=0.414458, Y=0.078948, Z=9.813948 m/s^2 Time of Week: 116846.126167, Week Number: 2371
Acceleration: X=0.408343, Y=0.082703, Z=9.814373 m/s^2 Time of Week: 116846.129167, Week Number: 2371
Acceleration: X=0.404828, Y=0.084583, Z=9.817882 m/s^2 Time of Week: 116846.132167, Week Number: 2371
Acceleration: X=0.414791, Y=0.083537, Z=9.817957 m/s^2 Time of Week: 116846.135167, Week Number: 2371
Acceleration: X=0.403844, Y=0.085692, Z=9.812510 m/s^2 Time of Week: 116846.138167, Week Number: 2371
Acceleration: X=0.405027, Y=0.092942, Z=9.802820 m/s^2 Time of Week: 116846.141167, Week Number: 2371
Acceleration: X=0.400059, Y=0.090194, Z=9.801451 m/s^2 Time of Week: 116846.144167, Week Number: 2371
Acceleration: X=0.401690, Y=0.086317, Z=9.787237 m/s^2 Time of Week: 116846.147167, Week Number: 2371
Acceleration: X=0.398730, Y=0.083326, Z=9.785952 m/s^2 Time of Week: 116846.150167, Week Number: 2371
Acceleration: X=0.392382, Y=0.094174, Z=9.788384 m/s^2 Time of Week: 116846.153167, Week Number: 2371
Acceleration: X=0.396390, Y=0.097510, Z=9.780591 m/s^2 Time of Week: 116846.156167, Week Number: 2371
Acceleration: X=0.392243, Y=0.084983, Z=9.781701 m/s^2 Time of Week: 116846.159167, Week Number: 2371
Acceleration: X=0.388163, Y=0.085821, Z=9.787803 m/s^2 Time of Week: 116846.162167, Week Number: 2371
Acceleration: X=0.385626, Y=0.076547, Z=9.781626 m/s^2 Time of Week: 116846.165167, Week Number: 2371
Acceleration: X=0.384699, Y=0.086811, Z=9.783948 m/s^2 Time of Week: 116846.168167, Week Number: 2371
Acceleration: X=0.385751, Y=0.078338, Z=9.790487 m/s^2 Time of Week: 116846.171167, Week Number: 2371
Acceleration: X=0.376195, Y=0.081646, Z=9.782236 m/s^2 Time of Week: 116846.174167, Week Number: 2371
Acceleration: X=0.375363, Y=0.079049, Z=9.790988 m/s^2 Time of Week: 116846.177167, Week Number: 2371
Acceleration: X=0.371217, Y=0.081047, Z=9.786065 m/s^2 Time of Week: 116846.180167, Week Number: 2371
Acceleration: X=0.379907, Y=0.086912, Z=9.797562 m/s^2 Time of Week: 116846.183167, Week Number: 2371
Acceleration: X=0.373819, Y=0.090161, Z=9.790393 m/s^2 Time of Week: 116846.186167, Week Number: 2371
Acceleration: X=0.376343, Y=0.086655, Z=9.785532 m/s^2 Time of Week: 116846.189167, Week Number: 2371
Acceleration: X=0.381801, Y=0.089429, Z=9.787668 m/s^2 Time of Week: 116846.192167, Week Number: 2371
Acceleration: X=0.398902, Y=0.092986, Z=9.791043 m/s^2 Time of Week: 116846.195167, Week Number: 2371
Acceleration: X=0.392066, Y=0.088033, Z=9.792444 m/s^2 Time of Week: 116846.198167, Week Number: 2371
Acceleration: X=0.400758, Y=0.091064, Z=9.797410 m/s^2 Time of Week: 116846.201167, Week Number: 2371
Acceleration: X=0.400746, Y=0.091696, Z=9.803858 m/s^2 Time of Week: 116846.204167, Week Number: 2371
Acceleration: X=0.409690, Y=0.089108, Z=9.809446 m/s^2 Time of Week: 116846.207167, Week Number: 2371
Acceleration: X=0.403227, Y=0.086679, Z=9.775732 m/s^2 Time of Week: 116846.210167, Week Number: 2371
Acceleration: X=0.403860, Y=0.084828, Z=9.771476 m/s^2 Time of Week: 116846.213167, Week Number: 2371
Acceleration: X=0.399098, Y=0.089102, Z=9.795413 m/s^2 Time of Week: 116846.216167, Week Number: 2371
Acceleration: X=0.402307, Y=0.086837, Z=9.802467 m/s^2 Time of Week: 116846.219167, Week Number: 2371
Acceleration: X=0.390786, Y=0.094931, Z=9.793443 m/s^2 Time of Week: 116846.222167, Week Number: 2371
Acceleration: X=0.391746, Y=0.091094, Z=9.758618 m/s^2 Time of Week: 116846.225167, Week Number: 2371
Acceleration: X=0.386271, Y=0.094154, Z=9.715707 m/s^2 Time of Week: 116846.228167, Week Number: 2371
Acceleration: X=0.384428, Y=0.088353, Z=9.738592 m/s^2 Time of Week: 116846.231167, Week Number: 2371
Acceleration: X=0.381816, Y=0.098573, Z=9.782726 m/s^2 Time of Week: 116846.234167, Week Number: 2371
Acceleration: X=0.368706, Y=0.096961, Z=9.816808 m/s^2 Time of Week: 116846.237167, Week Number: 2371
Acceleration: X=0.361838, Y=0.091809, Z=9.848317 m/s^2 Time of Week: 116846.240167, Week Number: 2371
Acceleration: X=0.368794, Y=0.087810, Z=9.872784 m/s^2 Time of Week: 116846.243167, Week Number: 2371
Acceleration: X=0.380652, Y=0.085646, Z=9.891690 m/s^2 Time of Week: 116846.246167, Week Number: 2371
Acceleration: X=0.393336, Y=0.076715, Z=9.892998 m/s^2 Time of Week: 116846.249167, Week Number: 2371
Acceleration: X=0.405315, Y=0.068508, Z=9.898609 m/s^2 Time of Week: 116846.252167, Week Number: 2371
Acceleration: X=0.430910, Y=0.094361, Z=9.872465 m/s^2 Time of Week: 116846.255167, Week Number: 2371
Acceleration: X=0.450389, Y=0.083495, Z=9.811689 m/s^2 Time of Week: 116846.258167, Week Number: 2371
Acceleration: X=0.469994, Y=0.087807, Z=9.834043 m/s^2 Time of Week: 116846.261167, Week Number: 2371
Acceleration: X=0.481076, Y=0.070266, Z=9.786443 m/s^2 Time of Week: 116846.264167, Week Number: 2371
Acceleration: X=0.479380, Y=0.074490, Z=9.756440 m/s^2 Time of Week: 116846.267167, Week Number: 2371
Acceleration: X=0.474167, Y=0.074075, Z=9.754363 m/s^2 Time of Week: 116846.270167, Week Number: 2371
Acceleration: X=0.457253, Y=0.068189, Z=9.747502 m/s^2 Time of Week: 116846.273167, Week Number: 2371
Acceleration: X=0.448693, Y=0.078781, Z=9.776406 m/s^2 Time of Week: 116846.276167, Week Number: 2371
Acceleration: X=0.419209, Y=0.078410, Z=9.778271 m/s^2 Time of Week: 116846.279167, Week Number: 2371
Acceleration: X=0.388061, Y=0.077337, Z=9.773346 m/s^2 Time of Week: 116846.282167, Week Number: 2371
Acceleration: X=0.366876, Y=0.087379, Z=9.809460 m/s^2 Time of Week: 116846.285167, Week Number: 2371
Acceleration: X=0.352512, Y=0.090665, Z=9.796088 m/s^2 Time of Week: 116846.288167, Week Number: 2371
Acceleration: X=0.335846, Y=0.095044, Z=9.813225 m/s^2 Time of Week: 116846.291167, Week Number: 2371
Acceleration: X=0.331899, Y=0.091934, Z=9.791492 m/s^2 Time of Week: 116846.294167, Week Number: 2371
Acceleration: X=0.332997, Y=0.085257, Z=9.788674 m/s^2 Time of Week: 116846.297167, Week Number: 2371
Acceleration: X=0.348920, Y=0.090714, Z=9.799127 m/s^2 Time of Week: 116846.300167, Week Number: 2371
Acceleration: X=0.372614, Y=0.091446, Z=9.792675 m/s^2 Time of Week: 116846.303167, Week Number: 2371
Acceleration: X=0.377679, Y=0.090624, Z=9.784015 m/s^2 Time of Week: 116846.306167, Week Number: 2371
Acceleration: X=0.379783, Y=0.087771, Z=9.765239 m/s^2 Time of Week: 116846.309167, Week Number: 2371
Acceleration: X=0.389060, Y=0.093201, Z=9.766817 m/s^2 Time of Week: 116846.312167, Week Number: 2371
Acceleration: X=0.398435, Y=0.091408, Z=9.773856 m/s^2 Time of Week: 116846.315167, Week Number: 2371
Acceleration: X=0.393050, Y=0.088028, Z=9.768214 m/s^2 Time of Week: 116846.318167, Week Number: 2371
Acceleration: X=0.393366, Y=0.085587, Z=9.773892 m/s^2 Time of Week: 116846.321167, Week Number: 2371
Acceleration: X=0.387392, Y=0.079730, Z=9.795438 m/s^2 Time of Week: 116846.324167, Week Number: 2371
Acceleration: X=0.396497, Y=0.074521, Z=9.815915 m/s^2 Time of Week: 116846.327167, Week Number: 2371
Acceleration: X=0.405204, Y=0.070060, Z=9.820937 m/s^2 Time of Week: 116846.330167, Week Number: 2371
Acceleration: X=0.410367, Y=0.060577, Z=9.822195 m/s^2 Time of Week: 116846.333167, Week Number: 2371
Acceleration: X=0.422746, Y=0.057976, Z=9.818609 m/s^2 Time of Week: 116846.336167, Week Number: 2371
Acceleration: X=0.426021, Y=0.061386, Z=9.830828 m/s^2 Time of Week: 116846.339167, Week Number: 2371
Acceleration: X=0.426693, Y=0.058776, Z=9.833660 m/s^2 Time of Week: 116846.342167, Week Number: 2371
Acceleration: X=0.436103, Y=0.056227, Z=9.819928 m/s^2 Time of Week: 116846.345167, Week Number: 2371
Acceleration: X=0.438454, Y=0.067409, Z=9.794177 m/s^2 Time of Week: 116846.348167, Week Number: 2371
Acceleration: X=0.439598, Y=0.073939, Z=9.798702 m/s^2 Time of Week: 116846.351167, Week Number: 2371
